,node,eign,closeness,betwness,centrality,community,density
188,1956,0.0006143544219352502,0.2599124613800206,6.645643531198064e-07,8,0,0.10547796118265917
211,2034,0.0006150042554774116,0.2599124613800206,8.894938264834333e-07,8,0,0.10547796118265917
214,2041,0.000624094571812202,0.2599124613800206,8.077012907148418e-07,8,0,0.10547796118265917
355,2421,0.0006136125801700338,0.2599124613800206,8.485975585991375e-07,8,0,0.10547796118265917
374,2456,0.0006255050594472284,0.2599124613800206,8.004514977717165e-07,8,0,0.10547796118265917
408,2548,0.0006241193993904454,0.2599124613800206,4.089626788429578e-08,8,0,0.10547796118265917
217,2051,0.0006310941456499782,0.25992919214676535,2.721663811005718e-07,9,0,0.10547796118265917
224,2080,0.0006755012144691175,0.25992919214676535,3.155487869505789e-07,9,0,0.10547796118265917
253,2166,0.000658173987196774,0.25992919214676535,2.933422020094667e-07,9,0,0.10547796118265917
292,2251,0.0006307820998241672,0.25992919214676535,5.400830182447178e-07,9,0,0.10547796118265917
306,2281,0.0006180800269011512,0.25992919214676535,2.424564453140393e-07,9,0,0.10547796118265917
385,2487,0.0006180800269011512,0.25992919214676535,2.424564453140393e-07,9,0,0.10547796118265917
237,2113,0.0006321327344503634,0.2599459250675937,2.3018756494875054e-07,10,0,0.10547796118265917
243,2130,0.0006422226711825312,0.2599626601429215,4.586769065857556e-07,10,0,0.10547796118265917
249,2158,0.0006311734686211167,0.2599459250675937,8.698501836780467e-08,10,0,0.10547796118265917
310,2301,0.0006244122930877572,0.2599459250675937,5.307751338983246e-07,10,0,0.10547796118265917
317,2316,0.0006626859499881969,0.2599459250675937,1.2142827799342334e-06,10,0,0.10547796118265917
357,2424,0.0006341234387668387,0.2599626601429215,3.8065066643776843e-07,10,0,0.10547796118265917
365,2439,0.0006316851128284512,0.2599459250675937,3.476182770165141e-07,10,0,0.10547796118265917
176,1915,0.0006303769429467951,0.2599626601429215,4.493645962363445e-07,11,0,0.10547796118265917
181,1933,0.0006332393547555076,0.2599626601429215,3.8797150837670527e-07,11,0,0.10547796118265917
233,2105,0.000633249748957064,0.2599626601429215,4.6915892341596545e-07,11,0,0.10547796118265917
404,2535,0.0006279850587192823,0.2599626601429215,1.0694374051743346e-06,11,0,0.10547796118265917
182,1934,0.0006482642865608076,0.25997939737316506,9.846838733868477e-07,12,0,0.10547796118265917
328,2357,0.0006425116258071369,0.25999613675874056,1.928499396754589e-06,12,0,0.10547796118265917
330,2360,0.0006374289141338832,0.25997939737316506,8.573431076147454e-07,12,0,0.10547796118265917
336,2373,0.0006369104574072664,0.25997939737316506,8.702724246042524e-07,12,0,0.10547796118265917
370,2450,0.0006406328786321465,0.25997939737316506,5.798506553594795e-07,12,0,0.10547796118265917
180,1930,0.0007244089288645828,0.25999613675874056,6.431244694845815e-07,13,0,0.10547796118265917
220,2070,0.0006452593118280137,0.25999613675874056,4.063622801426269e-07,13,0,0.10547796118265917
274,2217,0.0006459184024430318,0.25999613675874056,1.1071735069039351e-06,13,0,0.10547796118265917
286,2238,0.0006397765539863706,0.25999613675874056,1.3456728725725508e-06,13,0,0.10547796118265917
264,2193,0.0006877063574087913,0.26001287830006437,1.432715661927114e-06,14,0,0.10547796118265917
411,2562,0.0006570850295023451,0.26001287830006437,1.3882477297704467e-06,14,0,0.10547796118265917
177,1922,0.0006503321990746112,0.260029621997553,8.516681205915239e-07,15,0,0.10547796118265917
198,1978,0.0006930495566947577,0.260029621997553,1.7127882662916878e-07,15,0,0.10547796118265917
231,2099,0.0012155792985913893,0.2600463678516229,2.41156528227717e-06,15,0,0.10547796118265917
238,2114,0.0006747882047261251,0.260029621997553,1.674716809718048e-06,15,0,0.10547796118265917
239,2119,0.0006614682751872115,0.260029621997553,1.1281160322620641e-06,15,0,0.10547796118265917
252,2162,0.0006801050483632852,0.260029621997553,1.0115862486284754e-06,15,0,0.10547796118265917
347,2402,0.0006612728789702239,0.260029621997553,5.485680974845542e-07,15,0,0.10547796118265917
304,2277,0.000721919270135432,0.2600463678516229,2.248830784378757e-06,16,0,0.10547796118265917
373,2455,0.0006661754707816935,0.2600463678516229,1.629558067980102e-06,16,0,0.10547796118265917
390,2503,0.0006986369008765293,0.2600463678516229,1.5818931323375972e-07,16,0,0.10547796118265917
441,2656,0.0006715408537856655,0.2600463678516229,1.9756880790830868e-06,16,0,0.10547796118265917
261,2181,0.0006586068694525448,0.2600631158626908,1.9068942535529689e-06,17,0,0.10547796118265917
348,2403,0.0007031320236827403,0.2600631158626908,9.349580499166866e-07,17,0,0.10547796118265917
398,2523,0.0006664626470874777,0.2600631158626908,1.9057774635800297e-06,17,0,0.10547796118265917
403,2534,0.0007152526521983089,0.2600798660311735,1.5867105562421703e-06,17,0,0.10547796118265917
428,2614,0.0006779609059203726,0.2600631158626908,2.4482904328468855e-06,17,0,0.10547796118265917
225,2082,0.0006958685412704089,0.2600798660311735,1.523123923262472e-06,18,0,0.10547796118265917
247,2152,0.0006635999604209815,0.2600798660311735,3.896303402615926e-06,18,0,0.10547796118265917
290,2248,0.0007065123425497531,0.2600798660311735,8.258735378563532e-07,18,0,0.10547796118265917
297,2260,0.0007050308107793232,0.260113372842051,2.981997220335192e-06,19,0,0.10547796118265917
316,2314,0.0007129813067827513,0.26009661835748793,8.270897173688388e-07,19,0,0.10547796118265917
349,2405,0.0006740573121356736,0.260113372842051,2.693302163912245e-06,19,0,0.10547796118265917
421,2587,0.0006659195592261562,0.26009661835748793,1.7745251578229897e-06,19,0,0.10547796118265917
192,1965,0.000791313249985324,0.260113372842051,2.1851024065179404e-06,20,0,0.10547796118265917
203,1990,0.0007159465326971873,0.260113372842051,1.6949161662417034e-06,20,0,0.10547796118265917
418,2577,0.0006779002918497475,0.260113372842051,1.7634974809103257e-06,20,0,0.10547796118265917
266,2197,0.0007099407829500825,0.2601468882875918,2.2341318815259806e-06,21,0,0.10547796118265917
416,2570,0.0006775505880363931,0.2601301294852799,4.0484476642738315e-06,21,0,0.10547796118265917
183,1936,0.0007229854679709109,0.2601468882875918,3.0983357937595177e-06,22,0,0.10547796118265917
410,2558,0.0006821133579581702,0.2601468882875918,5.550792016695633e-06,22,0,0.10547796118265917
227,2089,0.0007014446879720664,0.26016364924940405,1.0308664118124176e-06,23,0,0.10547796118265917
240,2120,0.00069343340786183,0.26016364924940405,3.6100798530512604e-06,23,0,0.10547796118265917
246,2146,0.0006954490395679708,0.26018041237113404,3.972433256288537e-06,23,0,0.10547796118265917
250,2160,0.0006975066756247869,0.26018041237113404,3.572950113735097e-06,23,0,0.10547796118265917
429,2618,0.0007448330177701705,0.26016364924940405,3.7608735632102096e-06,23,0,0.10547796118265917
307,2286,0.0007371497234389283,0.26018041237113404,2.281691107794147e-06,24,0,0.10547796118265917
324,2341,0.0007013672745830011,0.26021394509601753,6.757569083949493e-06,24,0,0.10547796118265917
209,2023,0.0007541668385097225,0.26019717765319933,3.021634884668136e-06,25,0,0.10547796118265917
389,2497,0.0007391674861566323,0.26019717765319933,3.3196637924186826e-06,25,0,0.10547796118265917
248,2156,0.0007008945014186297,0.26023071470000647,8.191100284628902e-06,26,0,0.10547796118265917
379,2474,0.0008041923848742656,0.26021394509601753,4.503679117768295e-06,26,0,0.10547796118265917
437,2644,0.0007574717410098097,0.26023071470000647,4.6362352414034714e-06,27,0,0.10547796118265917
325,2342,0.0007673376684736581,0.26024748646558393,6.327247396739253e-06,28,0,0.10547796118265917
432,2628,0.0007562065740753885,0.26024748646558393,1.996321415823448e-06,28,0,0.10547796118265917
212,2035,0.0007468779258961355,0.26028103648317646,3.148159731909689e-06,30,0,0.10547796118265917
257,2173,0.0007597807179816209,0.26028103648317646,8.037762576396612e-06,30,0,0.10547796118265917
352,2412,0.0007203077071778913,0.26029781473602787,8.879712291111777e-06,31,0,0.10547796118265917
406,2540,0.0008013272963964303,0.26029781473602787,1.107509017045562e-05,31,0,0.10547796118265917
280,2228,0.0007961949363798886,0.2603145951521403,6.29386687150747e-06,32,0,0.10547796118265917
351,2411,0.0007820277685519741,0.2603145951521403,7.174957714335849e-06,32,0,0.10547796118265917
228,2091,0.000763719614652119,0.26034816247582204,6.16182805060103e-06,33,0,0.10547796118265917
369,2448,0.000786413533056362,0.26033137773193216,5.557377567697756e-06,33,0,0.10547796118265917
323,2335,0.0007938463568049392,0.26034816247582204,7.413614520173206e-06,34,0,0.10547796118265917
366,2440,0.0008246563953494944,0.26034816247582204,4.855071154767363e-06,34,0,0.10547796118265917
344,2397,0.0007855880840992945,0.2603649493842285,9.265044560740711e-06,35,0,0.10547796118265917
196,1975,0.0008177984374265634,0.2603817384575703,1.0416562212539739e-05,36,0,0.10547796118265917
282,2231,0.000831588297072287,0.2603817384575703,7.74645346612118e-06,36,0,0.10547796118265917
318,2317,0.0007981354239136298,0.2603817384575703,9.632420165491087e-06,36,0,0.10547796118265917
335,2371,0.0008127861544813565,0.2603817384575703,6.055638815424284e-06,36,0,0.10547796118265917
216,2049,0.0008039197881123613,0.2603985296962662,8.546491874642327e-06,37,0,0.10547796118265917
235,2107,0.0008433082673582107,0.2603985296962662,1.3685163538512605e-05,37,0,0.10547796118265917
285,2236,0.0007686968843462551,0.2603985296962662,8.921330068453785e-06,37,0,0.10547796118265917
242,2129,0.0007622264067678727,0.2604153231007352,9.770311896001508e-06,38,0,0.10547796118265917
386,2488,0.0007825985951165235,0.2604321186713963,7.1796697134901074e-06,39,0,0.10547796118265917
189,1960,0.0008030275285409339,0.26049932262434683,1.0479412169096727e-05,42,0,0.10547796118265917
331,2361,0.0008909491037865304,0.26053293760887797,1.4900762608315953e-05,45,0,0.10547796118265917
241,2126,0.0009597756784134265,0.2606843124596514,3.1282331304484894e-05,53,0,0.10547796118265917
315,2313,0.002084457875856569,0.2612070638463031,0.00013411782121330063,82,0,0.10547796118265917
1,1912,0.09540696149067629,0.35094733182687293,0.2292953395868782,441,0,0.10547796118265917
293,2252,0.0008967794886419045,0.2599459250675937,1.1153527604807941e-08,10,1,0.6580946814728229
259,2177,0.0009013282264730228,0.2599626601429215,5.956519320187333e-08,11,1,0.6580946814728229
414,2568,0.0007935783150379206,0.2599626601429215,3.4772372002958476e-08,11,1,0.6580946814728229
397,2522,0.0014366356737566034,0.26001287830006437,3.974458820936644e-07,13,1,0.6580946814728229
200,1982,0.0019490085721785536,0.26009661835748793,4.746062839705805e-06,14,1,0.6580946814728229
187,1952,0.0012392620369111108,0.2600631158626908,1.483925680197482e-06,16,1,0.6580946814728229
230,2096,0.0010948261514345688,0.2601301294852799,6.66106867078991e-07,21,1,0.6580946814728229
361,2432,0.0012294962060409398,0.26024748646558393,2.3069123906874076e-06,28,1,0.6580946814728229
303,2274,0.001479864459295949,0.2603649493842285,5.434334108386622e-07,35,1,0.6580946814728229
276,2221,0.0014850303927607588,0.26046571631297166,4.877479859413622e-06,40,1,0.6580946814728229
353,2415,0.0015632328460069523,0.26046571631297166,1.1241766534766632e-06,41,1,0.6580946814728229
236,2110,0.002140744288840009,0.26049932262434683,1.5791656044419022e-06,42,1,0.6580946814728229
396,2518,0.004555643614096254,0.2605833763551884,7.1792482175143605e-06,43,1,0.6580946814728229
277,2222,0.00156037668506991,0.2605497483546264,6.785626175698817e-06,46,1,0.6580946814728229
380,2479,0.001800682337101167,0.2605497483546264,4.6104655261009475e-07,46,1,0.6580946814728229
221,2075,0.0020735381092255698,0.2605833763551884,2.7733069362540764e-06,47,1,0.6580946814728229
170,2003,0.0017861781709136526,0.27873265686477533,7.772615052749492e-05,48,1,0.6580946814728229
342,2390,0.0021797964268869324,0.2606001936108422,1.2384818551610733e-06,48,1,0.6580946814728229
440,2652,0.0018632204876579549,0.2606001936108422,4.5117904480496725e-07,49,1,0.6580946814728229
199,1981,0.0021395266346374243,0.2607011427464652,1.4944158392414527e-06,55,1,0.6580946814728229
288,2243,0.002736400447019747,0.26076848563125604,5.135989917935154e-06,57,1,0.6580946814728229
305,2280,0.0025824590216980492,0.26076848563125604,4.190508782365116e-06,59,1,0.6580946814728229
118,2501,0.007218647396773368,0.27863648909743305,0.00014091281293992117,63,1,0.6580946814728229
311,2304,0.0024170765548484434,0.2608864194340354,7.07486500692479e-06,66,1,0.6580946814728229
364,2438,0.0031746241866226327,0.2609201344016542,8.841403041312399e-06,66,1,0.6580946814728229
139,2062,0.006200691188043211,0.2790408403012922,9.459341535126397e-05,68,1,0.6580946814728229
343,2396,0.002508580301926576,0.26093699515347335,7.354473290702076e-06,68,1,0.6580946814728229
425,2603,0.0022245834859651384,0.2609201344016542,1.0663023576736632e-05,68,1,0.6580946814728229
284,2235,0.002345610903619544,0.26095385808452887,1.8313551217237947e-05,69,1,0.6580946814728229
140,2101,0.0028191013652338714,0.2789444597955236,5.5067881535536476e-05,71,1,0.6580946814728229
194,1970,0.0023949545459005794,0.2609875904860393,1.7603317291637155e-05,72,1,0.6580946814728229
115,2399,0.0033814222742478573,0.2794657069693404,0.00014998397130089642,76,1,0.6580946814728229
7,1939,0.0032089885737809527,0.267010513786947,0.00010261403943446937,78,1,0.6580946814728229
251,2161,0.0033751998094826373,0.26115638339154057,7.554636760856996e-06,81,1,0.6580946814728229
166,2594,0.00485105759773915,0.2793883622777278,9.566314384891074e-05,89,1,0.6580946814728229
362,2434,0.0031517770255716088,0.2613084837895554,1.2814025162363332e-05,91,1,0.6580946814728229
93,2132,0.003911320287027613,0.280338794779228,0.00021450536009867953,92,1,0.6580946814728229
156,2377,0.00386190969450731,0.2793883622777278,3.2145738120719085e-05,93,1,0.6580946814728229
158,2394,0.0038822469638816258,0.28022206800832755,0.00010704891531595731,94,1,0.6580946814728229
405,2537,0.0037813960967868427,0.2613761408505405,9.026564558405792e-06,94,1,0.6580946814728229
59,2458,0.004546918809228799,0.2864236061852745,0.00010396520997988489,98,1,0.6580946814728229
127,2608,0.004330270814294416,0.2796398891966759,7.647165320203798e-05,98,1,0.6580946814728229
58,2451,0.005742037233310059,0.28732033584744554,0.000174558120541071,106,1,0.6580946814728229
89,2053,0.005910439153728722,0.2799500831946755,5.343875617899185e-05,112,1,0.6580946814728229
77,2617,0.00444913949053837,0.2874225923553278,0.00017157411546113267,114,1,0.6580946814728229
86,1959,0.006305306525355875,0.2800471599972259,0.0001063119872492194,116,1,0.6580946814728229
132,1947,0.004876068028696908,0.2807090719499479,0.00012191269045870205,119,1,0.6580946814728229
154,2344,0.004851237676856203,0.2807285873192436,0.00013672483836596588,119,1,0.6580946814728229
150,2294,0.004260680417199757,0.28074810540221096,0.00010518156982147051,122,1,0.6580946814728229
51,2327,0.005337051664534889,0.2869528140989198,0.00023146702541637274,123,1,0.6580946814728229
18,2072,0.005680008671914419,0.2877297990594271,0.0002559351258367765,127,1,0.6580946814728229
119,2509,0.005105974465309496,0.28111946532999166,0.00020090214995235043,133,1,0.6580946814728229
70,2511,0.006488797837260976,0.2879555016758183,0.00022726602887492882,137,1,0.6580946814728229
103,2282,0.0064474432959672175,0.28151143335192413,0.00020611900326276289,152,1,0.6580946814728229
109,2333,0.007584333534486489,0.28162923699260706,0.0003108262531064662,155,1,0.6580946814728229
107,2328,0.00779208245769679,0.2817471392687692,0.00034403223047817905,160,1,0.6580946814728229
15,2054,0.006710500962362263,0.2885728578575002,0.0003623958645890313,161,1,0.6580946814728229
19,2081,0.008477401139997592,0.2887585812356979,0.00045508164257023165,166,1,0.6580946814728229
35,2199,0.007217162377284381,0.2888205421643659,0.000583711001102141,172,1,0.6580946814728229
193,1969,0.0006991970574391835,0.25984555984555985,0.0,4,2,0.49607843137254903
424,2599,0.0014353862070305458,0.26001287830006437,2.7194502289818057e-08,13,2,0.49607843137254903
167,2605,0.0019080291991709032,0.2779077770130764,1.2761180580712762e-05,15,2,0.49607843137254903
270,2208,0.004512486128761811,0.2601468882875918,8.560409459163105e-07,15,2,0.49607843137254903
312,2305,0.0010690468676642524,0.2600463678516229,1.3002723094616285e-07,16,2,0.49607843137254903
417,2572,0.002182469634020751,0.26009661835748793,8.796122096886704e-07,16,2,0.49607843137254903
79,2635,0.0011319582598168232,0.2659728626004479,2.85353779024226e-05,19,2,0.49607843137254903
90,2065,0.00426972104351549,0.27767844863155,3.9515018890762405e-05,19,2,0.49607843137254903
291,2249,0.0012095610477935773,0.26009661835748793,1.2934739768146924e-06,19,2,0.49607843137254903
117,2496,0.001793834604754109,0.27760208992162794,4.241646409288826e-08,21,2,0.49607843137254903
151,2295,0.0016764493055157971,0.2780225833103828,4.311315973128219e-06,22,2,0.49607843137254903
122,2530,0.003997699015140662,0.2777357452369489,2.119955349450749e-05,24,2,0.49607843137254903
74,2571,0.0015905798561241847,0.26614816767730026,2.2686205622008602e-05,26,2,0.49607843137254903
144,2163,0.0025983850994324405,0.2781758060071645,2.5559619004646996e-05,28,2,0.49607843137254903
163,2544,0.0023365346592672475,0.27815664393469725,1.5577040128576484e-05,28,2,0.49607843137254903
162,2519,0.0020879803344130785,0.2782524807056229,1.9732396805858325e-06,34,2,0.49607843137254903
201,1987,0.0020538939965217126,0.2603817384575703,2.214473280576706e-06,35,2,0.49607843137254903
218,2057,0.002820006417952353,0.2604825183847245,2.9039009079755734e-06,40,2,0.49607843137254903
141,2137,0.0059029061091392205,0.2785211753345289,3.330875946745005e-05,41,2,0.49607843137254903
67,2502,0.002201704364548919,0.2851292190368592,5.8405555454812754e-05,42,2,0.49607843137254903
102,2239,0.0032110126195716866,0.27936903279369035,3.245362798160907e-05,42,2,0.49607843137254903
168,2609,0.003526763030001449,0.2785211753345289,1.867614845658334e-07,47,2,0.49607843137254903
175,2330,0.002256112042277403,0.27873265686477533,1.9001759175937833e-05,47,2,0.49607843137254903
105,2293,0.004462399131020126,0.2787711425612703,1.2285066035521884e-05,50,2,0.49607843137254903
73,2547,0.0036178462405438996,0.2863423627854205,7.816254146725535e-05,52,2,0.49607843137254903
104,2285,0.003162800915509656,0.2787903893951947,1.2526181298502346e-05,54,2,0.49607843137254903
114,2385,0.0037588669661718413,0.2788288910371496,6.778224414187379e-05,54,2,0.49607843137254903
101,2198,0.0024055271766448864,0.2795818043342796,1.0736216772172713e-05,55,2,0.49607843137254903
146,2215,0.003920295881510448,0.2786941817930844,2.109571855503192e-05,55,2,0.49607843137254903
55,2417,0.0030112213383441545,0.2856738592147152,0.00015833911217891098,57,2,0.49607843137254903
161,2465,0.003422303323044417,0.27873265686477533,5.016047404616431e-06,59,2,0.49607843137254903
134,1994,0.0045908319434253535,0.2788096388869709,5.253585958938332e-06,61,2,0.49607843137254903
63,2472,0.004136105210426988,0.2858154020385051,0.00022167506062492994,62,2,0.49607843137254903
57,2445,0.003386217275399383,0.2856738592147152,4.0545593657963526e-05,69,2,0.49607843137254903
133,1954,0.00345824323114231,0.2801831806827644,0.0006811286195315509,69,2,0.49607843137254903
82,2653,0.0036250108577364284,0.2865658931232702,3.368175331215057e-05,71,2,0.49607843137254903
106,2315,0.004304143208480987,0.2791372874326006,6.193474354396995e-06,71,2,0.49607843137254903
42,2264,0.003525265019914277,0.28676940558198993,9.037269260873238e-05,74,2,0.49607843137254903
116,2420,0.005555867087964831,0.27929174159634806,7.80281447071091e-06,77,2,0.49607843137254903
142,2144,0.004038305970645704,0.27989186941152006,4.326303520766589e-05,77,2,0.49607843137254903
153,2343,0.0038926150217359953,0.27991127131568,3.8219882509414045e-05,77,2,0.49607843137254903
112,2368,0.0034613754823604364,0.2800471599972259,0.0001537530116841223,78,2,0.49607843137254903
75,2589,0.0032270137896253767,0.286708321499574,4.74827090464076e-05,79,2,0.49607843137254903
130,1916,0.003010899524292681,0.27991127131568,5.233314597588871e-05,79,2,0.49607843137254903
137,2026,0.010401303172955768,0.27942702927133073,0.00015035570227772043,79,2,0.49607843137254903
0,136,0.00389437464847358,0.2941862159405508,0.026870359787398053,80,2,0.49607843137254903
34,2189,0.011987838269861432,0.28740213523131675,0.0010028141032886772,82,2,0.49607843137254903
43,2267,0.003242233854919917,0.28693242379023665,7.318314358029688e-05,83,2,0.49607843137254903
94,2134,0.004409565929736341,0.27936903279369035,2.893059294887518e-05,83,2,0.49607843137254903
135,2002,0.0045692770356297345,0.2792144931544738,2.3537964465947538e-05,83,2,0.49607843137254903
136,2010,0.0039256145613091546,0.28000832119825253,2.9626032716829334e-06,83,2,0.49607843137254903
143,2151,0.004725453901095679,0.2800471599972259,1.70578542877141e-05,83,2,0.49607843137254903
24,2128,0.005904006588038453,0.28628146047500885,0.0002929176874633852,84,2,0.49607843137254903
28,2143,0.004417321024077504,0.2871772989118839,0.0005663726971747435,84,2,0.49607843137254903
98,2191,0.005392210394747399,0.27942702927133073,1.816545467038379e-05,85,2,0.49607843137254903
26,2135,0.004543367584052443,0.2862002976823304,3.775204100611535e-05,86,2,0.49607843137254903
121,2516,0.00471677182629701,0.27942702927133073,1.785001178832049e-05,86,2,0.49607843137254903
95,2148,0.004879476209374287,0.2802609661299278,3.8192732235509344e-05,88,2,0.49607843137254903
120,2512,0.008968294061340252,0.28055304661988467,0.00044062998328727837,89,2,0.49607843137254903
165,2588,0.004050107199227972,0.28014430414874425,6.04863651081816e-05,89,2,0.49607843137254903
41,2254,0.003465817349870418,0.28632205913635395,6.446524008070141e-05,90,2,0.49607843137254903
149,2273,0.003988481104190333,0.27933038184836745,9.994308610886195e-06,90,2,0.49607843137254903
9,1955,0.004351351460803135,0.28636266931423304,6.198560722269286e-05,91,2,0.49607843137254903
131,1940,0.004643509219356206,0.2801831806827644,1.541855988513346e-05,91,2,0.49607843137254903
56,2436,0.0049534760155836325,0.28701400241666075,4.1591669513756435e-05,92,2,0.49607843137254903
6,1932,0.005142096844520523,0.2870344043218652,4.068373417018202e-05,93,2,0.49607843137254903
148,2246,0.004763526811270419,0.28022206800832755,4.115735099104125e-05,93,2,0.49607843137254903
2,1465,0.006147797869200812,0.35461491174145954,0.024571838924158013,94,2,0.49607843137254903
14,2042,0.004967245757369506,0.2871977240398293,9.145969106043164e-05,94,2,0.49607843137254903
66,2498,0.0035089469409426725,0.28701400241666075,0.00023727133380168822,94,2,0.49607843137254903
72,2533,0.005996819487974561,0.2864236061852745,8.586738880894048e-05,94,2,0.49607843137254903
64,2475,0.004488610495206291,0.2870752168349211,8.236641763710024e-05,96,2,0.49607843137254903
68,2508,0.005110018524200034,0.2872385830132309,7.932717076741427e-05,96,2,0.49607843137254903
169,2616,0.004353056639838171,0.2803193335647345,9.678805070399527e-05,97,2,0.49607843137254903
80,2643,0.005202970297143651,0.28727945361411494,6.850518990956443e-05,98,2,0.49607843137254903
36,2203,0.003728278877690373,0.28727945361411494,0.00012603009459785883,99,2,0.49607843137254903
164,2582,0.004842140019598326,0.280338794779228,1.3837593225979378e-05,99,2,0.49607843137254903
126,2597,0.00655347293757406,0.27975613135651933,6.696533485876145e-05,100,2,0.49607843137254903
108,2332,0.005210364450028319,0.2797173732335827,3.285538275439398e-05,101,2,0.49607843137254903
54,2398,0.006728630114330203,0.2866065725033714,0.00021518449999186716,103,2,0.49607843137254903
113,2372,0.005016187100594428,0.27975613135651933,3.387705054424894e-05,103,2,0.49607843137254903
87,2028,0.005281641725615614,0.28057254030016676,1.3389272218895996e-05,104,2,0.49607843137254903
138,2052,0.005314630083088597,0.28043614139870826,2.6583160095773674e-05,104,2,0.49607843137254903
85,1948,0.005506359255852282,0.2806115357887422,6.051917170093192e-05,105,2,0.49607843137254903
44,2268,0.004573703729763634,0.28789391130757164,0.000932926710799281,106,2,0.49607843137254903
99,2194,0.00561007631039725,0.27983367983367985,4.300944634240134e-05,106,2,0.49607843137254903
110,2338,0.005888247190120418,0.27983367983367985,8.514587381701607e-06,106,2,0.49607843137254903
