,node,eign,closeness,betwness,centrality,community,density
295,508,7.955582808263278e-06,0.2868712702472293,6.234668694339067e-05,16,0,0.2706950277740144
177,375,7.481502721956802e-07,0.27241449099372594,7.304697472270322e-07,17,0,0.2706950277740144
211,413,7.312436707676296e-07,0.27109768378650556,1.8701368605234314e-06,17,0,0.2706950277740144
370,676,4.597085284653111e-06,0.287463515341354,2.2399370374280446e-06,18,0,0.2706950277740144
167,362,6.18592782774274e-07,0.2706978615003017,1.4517630165723697e-06,19,0,0.2706950277740144
221,425,8.24085239543795e-06,0.2871364573704046,2.74253812312797e-06,19,0,0.2706950277740144
255,462,5.800464926141218e-07,0.271589991928975,5.059588323909264e-06,19,0,0.2706950277740144
341,558,4.530992373617129e-06,0.28871728871728874,2.9227631770779883e-05,20,0,0.2706950277740144
346,565,9.121550393268894e-07,0.271589991928975,6.262184165524754e-07,20,0,0.2706950277740144
213,416,4.510950985822883e-06,0.30604820372896774,7.820757458023038e-05,21,0,0.2706950277740144
321,536,8.177491829584011e-07,0.2718825747374091,6.700440312292069e-07,22,0,0.2706950277740144
158,352,7.921575989333228e-07,0.2719191919191919,7.648752196663493e-07,23,0,0.2706950277740144
282,494,9.399192706516048e-07,0.27461915125136016,5.761006990228347e-06,23,0,0.2706950277740144
283,495,1.0660432538641919e-06,0.2707886266094421,8.723607137144107e-07,23,0,0.2706950277740144
217,421,4.59248493373231e-06,0.28664726343437213,2.248263490099102e-05,25,0,0.2706950277740144
244,451,8.533266862403197e-06,0.3035861965265769,4.040600249793331e-05,25,0,0.2706950277740144
212,415,8.249368815059226e-06,0.2871364573704046,5.9422162611997524e-05,26,0,0.2706950277740144
238,445,8.77130221255772e-07,0.2707886266094421,2.187393729430381e-06,27,0,0.2706950277740144
276,488,1.3219414722101602e-06,0.2719008820954818,9.311756849921421e-07,28,0,0.2706950277740144
299,512,4.888044058283999e-06,0.2886966468863945,3.514591267547815e-05,29,0,0.2706950277740144
357,645,5.022430355452908e-06,0.3061410159211524,0.00013486293307990736,29,0,0.2706950277740144
298,511,5.006376651394386e-06,0.28828442921396447,1.9543496560996466e-05,30,0,0.2706950277740144
343,560,1.1508362111761871e-06,0.2741158101961849,1.0466776821356941e-05,30,0,0.2706950277740144
263,471,5.308516604341326e-06,0.304524886877828,4.520897774495892e-05,31,0,0.2706950277740144
10,420,7.129951495120236e-06,0.3610192221725525,0.0006988475440275715,32,0,0.2706950277740144
265,473,4.899636249735386e-06,0.28985715311176513,5.2151315479410956e-05,32,0,0.2706950277740144
363,614,5.234720830765265e-06,0.2910480034597088,1.0058307399049895e-05,32,0,0.2706950277740144
197,398,1.263049466237143e-06,0.2729853975121687,5.629310295357031e-06,33,0,0.2706950277740144
228,434,8.884967419817107e-06,0.29025301897642325,0.00010803085531185698,33,0,0.2706950277740144
275,487,1.4570109899703035e-06,0.27396702625686953,5.669318841277538e-06,33,0,0.2706950277740144
360,683,5.243248779043121e-06,0.30461677730838865,0.00010581114784675828,33,0,0.2706950277740144
170,368,1.311598292607139e-06,0.27320703653585926,1.0211549356665558e-05,34,0,0.2706950277740144
207,409,1.3386236587838558e-06,0.27302231237322516,5.328345996310452e-06,34,0,0.2706950277740144
272,482,5.355489384783875e-06,0.2904200230149597,3.156750147944573e-05,34,0,0.2706950277740144
355,669,5.396552472745176e-06,0.29108996539792387,2.0166542953041823e-05,34,0,0.2706950277740144
350,570,5.053767766568063e-06,0.28781183178902353,3.5547053774269e-05,35,0,0.2706950277740144
356,604,9.136897542106698e-06,0.308739200244667,0.00014250735538045078,35,0,0.2706950277740144
188,387,5.451356684077094e-06,0.304066265060241,0.00020816818665899428,36,0,0.2706950277740144
193,394,1.6703530002523285e-06,0.27527438816551913,1.7221766880793785e-05,36,0,0.2706950277740144
269,479,5.122207409412639e-06,0.29023215697549054,5.1629610427368866e-05,37,0,0.2706950277740144
189,388,1.7191599689443355e-06,0.2888825296895121,0.00011943275849027031,38,0,0.2706950277740144
224,430,9.160127728058657e-06,0.2914471309996391,3.609430988089136e-05,38,0,0.2706950277740144
192,392,5.460111722741329e-06,0.3066990733708036,8.025941448119721e-05,39,0,0.2706950277740144
284,496,2.011317645714771e-06,0.2774113767518549,4.0511173252832185e-05,40,0,0.2706950277740144
322,537,1.8880848286096664e-06,0.2891928668624221,6.193215619032699e-05,40,0,0.2706950277740144
165,360,5.476783531950772e-06,0.30434127223394636,0.00021555814106550278,43,0,0.2706950277740144
233,439,5.7650086161760446e-06,0.3047547169811321,0.00015058961221727605,43,0,0.2706950277740144
309,523,9.333437928984436e-06,0.2884285714285714,4.305303774030838e-05,43,0,0.2706950277740144
312,527,2.326048750724873e-06,0.28948311706932395,8.019189321479655e-05,46,0,0.2706950277740144
329,545,9.36620822881612e-06,0.28890319811118265,6.563898688298767e-05,46,0,0.2706950277740144
353,591,5.926186093908357e-06,0.3083855200855354,0.0001110086875484544,46,0,0.2706950277740144
237,444,5.69888480995775e-06,0.2906918148441437,5.399713438773172e-05,47,0,0.2706950277740144
339,556,5.640885330132958e-06,0.28987796123474513,8.9383342459397e-05,48,0,0.2706950277740144
306,520,9.759307272375332e-06,0.30798566089543133,0.0001968125634453402,50,0,0.2706950277740144
202,404,5.606480807846778e-06,0.2915102512272596,9.417225970024187e-05,51,0,0.2706950277740144
254,461,6.1852089349319074e-06,0.30937787312289305,0.0002115044659068049,53,0,0.2706950277740144
206,408,5.90137161937974e-06,0.29174192616140454,9.535396617247958e-05,55,0,0.2706950277740144
226,432,9.769518438776902e-06,0.29113193943763516,0.00011304481629983064,55,0,0.2706950277740144
216,419,5.83541161253358e-06,0.30954388654656956,0.0007430651469966689,56,0,0.2706950277740144
281,493,2.2619618437212654e-06,0.2754058109398445,2.9299808764018076e-05,56,0,0.2706950277740144
200,402,9.984925664580363e-06,0.30586274806847447,0.0002343189290144697,57,0,0.2706950277740144
219,423,6.305877067851038e-06,0.30876280776877196,0.00022225612295729094,57,0,0.2706950277740144
347,567,9.932294827390033e-06,0.3288809252321225,0.09631033121856215,57,0,0.2706950277740144
290,503,2.4249687218728175e-06,0.2904618040569702,0.00019436165032819767,58,0,0.2706950277740144
326,542,6.192619768197954e-06,0.30963883137796183,0.00028159932384779374,58,0,0.2706950277740144
230,436,1.00868154766764e-05,0.29367272727272725,0.0002499715713581597,59,0,0.2706950277740144
191,391,9.977888768946219e-06,0.3103050795358488,0.0004123838336206084,61,0,0.2706950277740144
249,456,9.909068670084257e-06,0.305608113221827,0.00032014631716175947,61,0,0.2706950277740144
302,515,6.303743304408157e-06,0.2932887855897734,0.00015862280662939864,61,0,0.2706950277740144
179,378,1.0176453388264424e-05,0.29348063085980086,0.0001112303608203184,62,0,0.2706950277740144
214,417,6.628934891082148e-06,0.3075634092467058,0.00015686018388193256,62,0,0.2706950277740144
301,514,6.6724981350032464e-06,0.2928846014361355,7.564190437517587e-05,64,0,0.2706950277740144
310,524,6.835933669141883e-06,0.3103527784182615,0.00017219376720998948,64,0,0.2706950277740144
280,492,6.624118822721075e-06,0.31047208980470553,0.00024378528493104878,65,0,0.2706950277740144
294,507,1.030164963251669e-05,0.29199508279702074,0.00015459359720637074,65,0,0.2706950277740144
253,460,9.998569334520787e-06,0.30607140150079587,0.0006212141290480635,66,0,0.2706950277740144
328,544,1.048010209316995e-05,0.293097190970458,9.407095750289727e-05,67,0,0.2706950277740144
176,374,7.008893050072804e-06,0.31059149296207983,0.0002894017717677027,68,0,0.2706950277740144
311,525,1.0367491801554624e-05,0.3091173543596417,0.00038505015007923464,69,0,0.2706950277740144
172,370,1.0489656732101598e-05,0.3096863256384692,0.00034831011232368746,71,0,0.2706950277740144
225,431,1.0445134880640157e-05,0.29354463506833384,0.00021425661604825932,71,0,0.2706950277740144
232,438,1.0492802196732024e-05,0.2935659760087241,0.000129819642930596,71,0,0.2706950277740144
293,506,1.0779340657304016e-05,0.29341665455602384,0.00012133557653213192,72,0,0.2706950277740144
198,400,6.992279438441656e-06,0.30954388654656956,0.0002848375413036372,73,0,0.2706950277740144
194,395,6.885278097159399e-06,0.31001919385796545,0.0005902699328265621,77,0,0.2706950277740144
257,465,7.252820729156697e-06,0.3109981515711645,0.0003343471083315439,78,0,0.2706950277740144
18,566,1.00538098233555e-05,0.36496746203904556,0.0017873986581210663,79,0,0.2706950277740144
17,563,0.000601194972395099,0.3939127889961955,0.06278022847240787,80,0,0.2706950277740144
344,561,7.440587370746361e-06,0.3112858464384829,0.0003226420225588051,81,0,0.2706950277740144
285,497,7.154619126839609e-06,0.31020972574325884,0.0005652444111632942,82,0,0.2706950277740144
288,500,1.0389844928511952e-05,0.2938864628820961,0.00040961846988442347,83,0,0.2706950277740144
342,559,7.5966620589167275e-06,0.31200741770978213,0.00028980716495037904,83,0,0.2706950277740144
336,553,7.24290659454742e-06,0.3108784355993533,0.0006702850188077061,85,0,0.2706950277740144
300,513,1.1294680867128354e-05,0.31150196713723677,0.0004818306091777791,89,0,0.2706950277740144
175,373,1.1235975153944188e-05,0.3113338473400154,0.000857995949644013,94,0,0.2706950277740144
210,412,7.547038612586053e-06,0.31157407407407406,0.0008673347981174083,99,0,0.2706950277740144
14,517,9.955954564513143e-06,0.34122021294574956,0.0016732882821071779,102,0,0.2706950277740144
5,428,0.0005990064686115545,0.3948371956585509,0.06430906239323866,108,0,0.2706950277740144
9,376,1.4065800628303973e-05,0.36655773420479304,0.006195646424799318,129,0,0.2706950277740144
81,1430,1.7972067214583584e-06,0.3149765990639626,0.0,1,1,0.3075952030296655
60,1263,2.3390376228848312e-06,0.3150749063670412,4.498589467272536e-07,2,1,0.3075952030296655
123,1762,1.8713530028673073e-06,0.31502574504602904,0.0,2,1,0.3075952030296655
85,1455,1.9632063817260125e-06,0.31675556950109823,0.0,3,1,0.3075952030296655
354,656,1.5150377321362206e-07,0.2714074472375319,0.0,3,1,0.3075952030296655
108,1654,1.998534922496758e-06,0.31680527224227206,6.968862046309013e-07,5,1,0.3075952030296655
91,1506,2.078657771733128e-06,0.31690472453304036,2.1101241018844212e-08,7,1,0.3075952030296655
23,629,2.112843493367043e-06,0.32032365540218943,6.570629061140156e-05,8,1,0.3075952030296655
89,1490,2.167281478433739e-06,0.3171287206471374,2.333151371615494e-08,8,1,0.3075952030296655
106,1631,2.1452878380492776e-06,0.3170789163722026,1.363208929476526e-08,8,1,0.3075952030296655
78,1422,3.8493719793967045e-06,0.3163585083046067,2.6032346805504388e-06,10,1,0.3075952030296655
102,1602,2.07181143388018e-06,0.3152224824355972,2.9570321250192725e-07,11,1,0.3075952030296655
138,1853,2.2310007285339734e-06,0.3161355985281453,9.698497521771315e-08,11,1,0.3075952030296655
28,905,2.554064694826271e-06,0.3172283761489512,3.2080064125021732e-06,12,1,0.3075952030296655
56,1223,3.2933785572740056e-06,0.31720345640219955,9.285853134559498e-06,12,1,0.3075952030296655
75,1397,2.8610151037885077e-06,0.3175776641761699,2.379066323525453e-06,13,1,0.3075952030296655
94,1526,2.6636144159291957e-06,0.3163585083046067,2.967966412234618e-06,18,1,0.3075952030296655
45,1095,3.3565827942550516e-06,0.31880625296068216,8.31654099674785e-06,19,1,0.3075952030296655
41,1025,4.0197567705683436e-06,0.3213433073372593,6.430988135582704e-05,20,1,0.3075952030296655
61,1294,3.1316708805995916e-06,0.31725329981143935,3.4096342118972574e-06,20,1,0.3075952030296655
71,1357,3.6375897976930634e-06,0.31893215385830503,2.6092321085324083e-05,20,1,0.3075952030296655
110,1660,3.1942951372292424e-06,0.3172283761489512,6.575426957918839e-06,20,1,0.3075952030296655
76,1400,2.7151435477261467e-06,0.3178776666929072,1.2862884993271184e-06,21,1,0.3075952030296655
139,1870,2.7532812547666977e-06,0.31777760289604157,1.7326531837575154e-06,21,1,0.3075952030296655
86,1464,2.6192396553577924e-06,0.3174278751670466,3.1981004718767914e-06,22,1,0.3075952030296655
127,1773,2.5447977349078374e-06,0.31720345640219955,5.668352231363071e-07,22,1,0.3075952030296655
131,1790,3.0300510401798567e-06,0.3181531673495115,2.8073712903152717e-05,22,1,0.3075952030296655
132,1801,2.5125894986770047e-06,0.3174278751670466,1.1018620351783926e-06,22,1,0.3075952030296655
38,976,2.7132864330776104e-06,0.31805293005671076,1.5061705908648455e-06,23,1,0.3075952030296655
77,1408,6.795472445884052e-06,0.3354099177672564,0.00011028999780352869,23,1,0.3075952030296655
21,601,6.348000082734899e-06,0.33861635220125785,0.0004270341385526258,24,1,0.3075952030296655
40,1012,4.518533198209477e-06,0.31805293005671076,1.4026497224844808e-05,24,1,0.3075952030296655
105,1625,2.6156910340785772e-06,0.3173031588873173,6.970071593363506e-07,24,1,0.3075952030296655
114,1679,3.3791565272970046e-06,0.31810304080668034,3.412606581962672e-06,24,1,0.3075952030296655
37,962,6.38941244185539e-06,0.33474260134294953,8.761137306347167e-05,25,1,0.3075952030296655
31,915,6.823359907445502e-06,0.3344653358734366,9.8256800792134e-05,29,1,0.3075952030296655
79,1425,6.644352464188844e-06,0.3359400998336107,0.00013714586599355722,29,1,0.3075952030296655
117,1695,2.759392328706731e-06,0.31777760289604157,2.1341835609484185e-06,29,1,0.3075952030296655
63,1300,6.851974457746503e-06,0.3363318340829585,3.5586691762078366e-05,30,1,0.3075952030296655
97,1549,7.23932576244804e-06,0.33627581612258495,0.00024022687104327905,30,1,0.3075952030296655
103,1606,2.9959439411732826e-06,0.31802788060171694,1.3975680382977095e-06,30,1,0.3075952030296655
141,1881,7.843250629948316e-06,0.3182033096926714,4.667192199864243e-05,30,1,0.3075952030296655
39,1001,5.17641761671686e-06,0.3182534678436318,2.2134310758342573e-05,31,1,0.3075952030296655
95,1543,3.1327744213731067e-06,0.3182033096926714,1.2283842927863042e-05,31,1,0.3075952030296655
116,1694,3.001847521922272e-06,0.3183287347260544,3.3209584559523454e-05,31,1,0.3075952030296655
124,1763,2.9336027393498217e-06,0.31797779352704936,2.0911484318292264e-06,31,1,0.3075952030296655
130,1778,7.195024139099464e-06,0.33566084788029926,7.05166198809182e-05,31,1,0.3075952030296655
49,1142,2.939820329427062e-06,0.317827626918536,3.172400885748905e-06,32,1,0.3075952030296655
126,1767,3.303402443649671e-06,0.3192852059777022,1.3727767333353791e-05,32,1,0.3075952030296655
64,1313,7.043632604371485e-06,0.336528044003667,4.4278345481735896e-05,33,1,0.3075952030296655
92,1512,6.894699370444501e-06,0.33582834331337325,5.3506347637872284e-05,33,1,0.3075952030296655
93,1514,3.251157121182807e-06,0.31893215385830503,6.856042366171837e-06,33,1,0.3075952030296655
83,1446,6.75098023363694e-06,0.33538205980066443,6.608504907484536e-05,34,1,0.3075952030296655
113,1677,3.266064929644229e-06,0.318378932429236,6.349510376946008e-06,34,1,0.3075952030296655
140,1878,2.90625960348672e-06,0.3181281021035216,3.280254600915836e-06,34,1,0.3075952030296655
47,1114,7.725284942515915e-06,0.33546564758660796,8.548727086231952e-05,35,1,0.3075952030296655
122,1744,3.293385699938045e-06,0.31817823654558347,1.2113088447370019e-05,35,1,0.3075952030296655
34,936,3.434480460055881e-06,0.31870560378847673,3.541531844666875e-06,36,1,0.3075952030296655
36,948,3.1085293930244193e-06,0.31797779352704936,5.429056360642779e-06,36,1,0.3075952030296655
120,1740,7.022965709924788e-06,0.33560505319148937,5.1693130428206715e-05,36,1,0.3075952030296655
54,1210,6.9430537333581715e-06,0.3351593625498008,8.177672980307953e-05,37,1,0.3075952030296655
96,1545,6.934682927358989e-06,0.33694926568758343,0.00020512911184814744,37,1,0.3075952030296655
112,1673,3.538829818987225e-06,0.3192599620493359,9.449736450860097e-06,37,1,0.3075952030296655
51,1155,5.724255151468868e-06,0.31923472211241993,3.805487436611337e-05,38,1,0.3075952030296655
65,1318,3.7961937103811174e-06,0.3181531673495115,4.940688130790902e-06,39,1,0.3075952030296655
67,1332,3.2449963362018154e-06,0.31888178156834873,1.5913428164500787e-05,39,1,0.3075952030296655
125,1766,3.210921666492926e-06,0.3178026129387691,3.287783602887872e-06,39,1,0.3075952030296655
69,1349,3.406892489383399e-06,0.3185296205726907,1.627648288317239e-05,40,1,0.3075952030296655
74,1374,7.353153206959651e-06,0.33675256442331747,6.636010775141296e-05,41,1,0.3075952030296655
88,1487,9.117794354205847e-06,0.3198669201520912,7.742678026617276e-05,41,1,0.3075952030296655
98,1565,3.825606165180305e-06,0.3183287347260544,6.712409345909979e-06,42,1,0.3075952030296655
53,1179,7.564937095002641e-06,0.33680874134623406,5.7538247767647094e-05,44,1,0.3075952030296655
46,1113,3.4323517065865655e-06,0.3184291459664064,7.871990809364089e-06,45,1,0.3075952030296655
115,1692,7.734224122892423e-06,0.33680874134623406,0.00010531849707868065,46,1,0.3075952030296655
48,1122,4.2426867479740095e-06,0.31943675342140654,1.6532222263368037e-05,47,1,0.3075952030296655
15,526,2.3395670137431785e-05,0.3408457837427197,0.0017951948450460643,48,1,0.3075952030296655
80,1427,5.3256462704037855e-06,0.31953786499960435,5.065916270833906e-05,49,1,0.3075952030296655
104,1616,3.957271546394675e-06,0.3196896524424036,1.057197427395552e-05,49,1,0.3075952030296655
142,1882,3.9422537156737015e-06,0.3194873012105388,1.3654828869770637e-05,49,1,0.3075952030296655
32,930,7.204677603569673e-06,0.33644392601233125,0.00013441907588729836,51,1,0.3075952030296655
43,1080,4.930461812505262e-06,0.3190833662583959,3.935121892981726e-05,51,1,0.3075952030296655
59,1237,1.143590144087125e-05,0.3369211514392991,0.0001850496168623415,51,1,0.3075952030296655
25,641,8.610437040273436e-06,0.33992760333361394,0.0005346649945481804,53,1,0.3075952030296655
107,1645,3.90418818694941e-06,0.3197149643705463,1.529949193210582e-05,55,1,0.3075952030296655
100,1574,1.2106904425619948e-05,0.3375125376128385,0.00026589663408948123,58,1,0.3075952030296655
137,1844,5.811170585849181e-06,0.31963904060793163,4.6986370834928514e-05,61,1,0.3075952030296655
66,1320,8.10265782847613e-06,0.3372025052192067,0.00011521510532439409,62,1,0.3075952030296655
27,651,8.685057845836801e-06,0.36228243315987796,0.0015916624335769354,66,1,0.3075952030296655
22,606,1.0733412650492403e-05,0.3408745568124261,0.0009971808398747772,68,1,0.3075952030296655
72,1358,9.087606512112776e-06,0.33776662484316183,0.00019149200350351345,73,1,0.3075952030296655
24,637,7.518683163377617e-06,0.32564516129032256,0.001518045136600804,79,1,0.3075952030296655
19,580,5.336198022086446e-06,0.34503973340169186,0.001441120586959375,83,1,0.3075952030296655
16,538,5.231067423991948e-06,0.3231951336641588,0.001284521477292253,85,1,0.3075952030296655
13,484,1.367914316129949e-05,0.3631621548700423,0.002898484557823389,91,1,0.3075952030296655
7,363,5.829743766775451e-06,0.3270430063983154,0.00145263186820424,93,1,0.3075952030296655
8,366,9.61236475888858e-06,0.34098969768620163,0.0011759820154842828,95,1,0.3075952030296655
6,353,9.958201821779727e-06,0.36309684380901,0.002140594299832667,97,1,0.3075952030296655
12,483,1.3857003001596635e-05,0.3698479575013739,0.010308265926953497,156,1,0.3075952030296655
163,358,9.213976638914607e-08,0.2700461445863706,0.0,1,2,0.1259934548854605
240,447,9.213976638914607e-08,0.2700461445863706,0.0,1,2,0.1259934548854605
333,550,9.213976638914607e-08,0.2700461445863706,0.0,1,2,0.1259934548854605
178,377,9.293904921778676e-08,0.2700642054574639,0.0,2,2,0.1259934548854605
180,379,9.278560775300335e-08,0.2700642054574639,0.0,2,2,0.1259934548854605
199,401,9.27334621334244e-08,0.2700642054574639,0.0,2,2,0.1259934548854605
236,443,9.27450114234943e-08,0.2700642054574639,0.0,2,2,0.1259934548854605
260,468,9.27450114234943e-08,0.2700642054574639,0.0,2,2,0.1259934548854605
161,356,9.412326250143984e-08,0.2700822687445656,6.134440182644368e-08,3,2,0.1259934548854605
184,383,1.2651290642935186e-07,0.2700822687445656,6.134440182644368e-08,3,2,0.1259934548854605
187,386,9.33751876535925e-08,0.2700822687445656,6.134440182644368e-08,3,2,0.1259934548854605
209,411,9.37770161600984e-08,0.2700822687445656,6.134440182644368e-08,3,2,0.1259934548854605
247,454,9.337873257143018e-08,0.2700822687445656,0.0,3,2,0.1259934548854605
287,499,9.362017312531434e-08,0.2700822687445656,0.0,3,2,0.1259934548854605
351,571,1.8259639064027285e-07,0.2700822687445656,0.0,3,2,0.1259934548854605
185,384,1.206909432238903e-07,0.27010033444816056,4.089626788429578e-08,4,2,0.1259934548854605
204,406,1.27402455140172e-07,0.27010033444816056,1.2268880365288735e-07,4,2,0.1259934548854605
259,467,9.421924948633923e-08,0.27010033444816056,0.0,4,2,0.1259934548854605
315,530,1.0159032108592849e-07,0.27010033444816056,4.498589467272537e-08,4,2,0.1259934548854605
335,552,1.206909432238903e-07,0.27010033444816056,4.089626788429578e-08,4,2,0.1259934548854605
352,572,9.421924948633922e-08,0.27010033444816056,0.0,4,2,0.1259934548854605
146,464,1.4430620942279537e-07,0.2764617280569629,1.7809545687079736e-05,5,2,0.1259934548854605
148,351,9.620985656709432e-08,0.2763860369609856,6.925831652238674e-06,5,2,0.1259934548854605
246,453,9.519252840427132e-08,0.2701184025687337,3.0672200913221837e-07,5,2,0.1259934548854605
264,472,2.2074818807920402e-07,0.28466690165667957,7.882349853699626e-05,5,2,0.1259934548854605
345,562,1.303976833966438e-07,0.2701184025687337,5.02439862578491e-08,5,2,0.1259934548854605
153,476,9.685970525337909e-08,0.2764049558491341,0.0,6,2,0.1259934548854605
190,390,3.4556303992746364e-07,0.27107948442534907,1.3179386543674963e-07,6,2,0.1259934548854605
286,498,1.647125013523494e-07,0.2704078216031608,9.792140174844954e-07,6,2,0.1259934548854605
318,533,2.1821013837437127e-07,0.27031731155442495,3.380111992965974e-07,6,2,0.1259934548854605
150,393,9.748711699896411e-08,0.2764238773274918,0.0,7,2,0.1259934548854605
270,480,3.929272455014202e-06,0.28814043099757386,3.560008590611941e-05,7,2,0.1259934548854605
151,399,9.809891524809294e-08,0.27644280139659066,4.089626788429578e-08,8,2,0.1259934548854605
152,441,9.809891524809294e-08,0.27644280139659066,4.089626788429578e-08,8,2,0.1259934548854605
154,501,9.809891524809294e-08,0.27644280139659066,4.089626788429578e-08,8,2,0.1259934548854605
324,540,3.6443874664986946e-07,0.2712251477700161,8.759875833316707e-07,8,2,0.1259934548854605
149,364,9.87065768368733e-08,0.2764617280569629,2.044813394214789e-07,9,2,0.1259934548854605
155,564,9.868471179500823e-08,0.2764617280569629,7.293898063197336e-06,9,2,0.1259934548854605
258,466,1.8899974594191132e-07,0.27019069923051187,2.4773700737602254e-08,9,2,0.1259934548854605
314,529,2.3250945425748625e-07,0.27037161031134915,2.3401811992987383e-07,9,2,0.1259934548854605
2,198,3.555774100849156e-07,0.2854920814479638,0.0016628780885075156,10,2,0.1259934548854605
223,429,1.917334124756289e-07,0.27020877944325483,1.2589901768786091e-07,10,2,0.1259934548854605
227,433,3.989093831971963e-06,0.28597733711048157,1.5839076546477776e-05,10,2,0.1259934548854605
231,437,1.3185233922811764e-07,0.27020877944325483,1.3700249741239086e-06,10,2,0.1259934548854605
242,449,4.024008717185657e-06,0.286504895700298,9.285508550724518e-06,10,2,0.1259934548854605
317,532,1.0150585834588257e-07,0.27020877944325483,1.4927137777767961e-06,10,2,0.1259934548854605
325,541,4.098538063550003e-06,0.28605837347690566,1.4070968622191582e-05,10,2,0.1259934548854605
203,405,7.69221893878327e-06,0.28701400241666075,8.248780582033594e-05,11,2,0.1259934548854605
279,491,4.2992044763944207e-07,0.2711705056745685,1.4424118766528336e-07,11,2,0.1259934548854605
289,502,4.864183866826829e-07,0.2711705056745685,3.208383221442506e-07,11,2,0.1259934548854605
308,522,2.1863161535131073e-07,0.27022686207588836,2.5925709214478725e-07,11,2,0.1259934548854605
183,382,2.472670873381715e-07,0.2704078216031608,1.5419387307155697e-07,12,2,0.1259934548854605
348,568,2.431620844439833e-07,0.2702449471288984,1.078647917454337e-06,12,2,0.1259934548854605
278,490,5.00611146172596e-07,0.2711705056745685,9.34371969168654e-07,13,2,0.1259934548854605
313,528,4.155882090230351e-06,0.28640329101354706,4.305748410574852e-06,13,2,0.1259934548854605
205,407,4.123136454316541e-06,0.28632205913635395,2.7607947790715643e-05,15,2,0.1259934548854605
208,410,4.0820710177007724e-07,0.2712251477700161,1.6807068922016655e-06,15,2,0.1259934548854605
307,521,7.53577309372597e-07,0.2713709677419355,7.100193768872949e-07,15,2,0.1259934548854605
262,470,2.6301918533500846e-07,0.27031731155442495,8.00277333657015e-07,16,2,0.1259934548854605
174,372,4.409206114892224e-07,0.27082494969818915,5.041413689940449e-06,17,2,0.1259934548854605
222,426,4.51777118893535e-06,0.28676940558198993,1.2596167477644962e-06,18,2,0.1259934548854605
239,446,8.885651849219094e-07,0.2736884912566084,4.9925423000641456e-06,18,2,0.1259934548854605
201,403,4.4829823005937235e-07,0.27115229653505235,1.2865684408056268e-06,20,2,0.1259934548854605
266,474,3.697347665816115e-07,0.27148043565954016,2.31936951941885e-06,20,2,0.1259934548854605
157,350,4.343227540417265e-06,0.28734078132783036,7.762643776429712e-05,21,2,0.1259934548854605
327,543,4.384657093527689e-06,0.28622058406577827,1.3800932616526306e-05,21,2,0.1259934548854605
243,450,5.974863020846556e-07,0.2713892062638618,1.641348871525873e-06,22,2,0.1259934548854605
323,539,4.4238781348660205e-07,0.2713892062638618,9.652245828691472e-06,22,2,0.1259934548854605
166,361,4.970396209056754e-07,0.2713709677419355,4.781579058688462e-06,23,2,0.1259934548854605
215,418,8.97394437511403e-07,0.2712251477700161,2.470802476548677e-06,23,2,0.1259934548854605
277,489,4.687947584536558e-07,0.27182766745203635,3.344985971368775e-06,24,2,0.1259934548854605
