,node,eign,closeness,betwness,centrality,community,density
409,3832,9.44386385567924e-10,0.239373999644318,6.477055033480166e-07,12,1,0.38492063492063494
106,3503,7.989494063463545e-10,0.23938819065686506,9.437991239774292e-07,13,1,0.38492063492063494
171,3574,1.1738221747294657e-09,0.23941657773034508,4.082273975760103e-07,15,1,0.38492063492063494
60,3452,1.031484703054233e-09,0.23943077379187666,4.2773146876367973e-07,16,1,0.38492063492063494
247,3658,1.025103050580732e-09,0.23943077379187666,5.251349040164484e-07,16,1,0.38492063492063494
342,3762,1.0311107826194696e-09,0.2394449715370019,6.904269303494429e-07,17,1,0.38492063492063494
58,3450,8.809123046153493e-10,0.2394591709660203,2.994794121697634e-07,18,1,0.38492063492063494
485,3913,1.0868352209138685e-09,0.2394591709660203,2.0634870393004546e-07,18,1,0.38492063492063494
91,3485,8.389259483928948e-10,0.23947337207923142,1.2338825473363774e-06,19,1,0.38492063492063494
218,3627,8.740184921381879e-10,0.23947337207923142,4.6864875623865804e-07,19,1,0.38492063492063494
364,3785,1.0764028462270355e-09,0.23947337207923142,9.555485325337109e-07,19,1,0.38492063492063494
68,3462,1.2756291599519218e-09,0.23948757487693495,7.465766202372158e-07,20,1,0.38492063492063494
422,3845,1.1189909421352848e-09,0.23948757487693495,7.267914847642037e-07,20,1,0.38492063492063494
170,3573,1.5936406710762986e-09,0.23951598552701822,3.2300337894927526e-06,22,1,0.38492063492063494
259,3670,1.2980445851909355e-09,0.23951598552701822,1.3146719926737926e-06,22,1,0.38492063492063494
428,3852,1.672868080578719e-09,0.23951598552701822,1.7934585118477697e-06,22,1,0.38492063492063494
128,3527,1.1636229114542897e-09,0.23953019337999762,6.186712101119859e-07,23,1,0.38492063492063494
232,3642,1.5228722787379523e-09,0.23953019337999762,2.810601288991559e-06,23,1,0.38492063492063494
101,3497,9.473771404723422e-10,0.2395444029186688,1.4465598640698622e-06,24,1,0.38492063492063494
174,3578,1.5542854725191847e-09,0.2395444029186688,8.896009714963088e-07,24,1,0.38492063492063494
292,3707,1.037744133760645e-09,0.2395444029186688,1.6155396235215104e-06,24,1,0.38492063492063494
463,3891,1.0454457256046707e-09,0.2395444029186688,4.615956045428046e-06,24,1,0.38492063492063494
77,3471,1.7271406337650476e-09,0.23955861414333174,2.417495702653586e-06,25,1,0.38492063492063494
157,3559,1.1067916045799766e-09,0.2395870416518334,4.567043147295754e-06,27,1,0.38492063492063494
225,3635,1.3630832832191063e-09,0.2395870416518334,1.8798265016000365e-06,27,1,0.38492063492063494
313,3730,9.801966486859905e-10,0.23960125793627246,1.0912552321309852e-06,28,1,0.38492063492063494
406,3828,2.1476533813258563e-09,0.23960125793627246,2.425214427574672e-06,28,1,0.38492063492063494
155,3557,1.2501227071377895e-09,0.2396439169139466,1.3456646032582575e-06,31,1,0.38492063492063494
81,3475,2.0502197251579844e-09,0.2396581399489584,4.565450995420736e-06,32,1,0.38492063492063494
434,3858,1.8016316154629622e-09,0.2396581399489584,1.926173498814607e-06,32,1,0.38492063492063494
120,3518,1.2721040788167222e-09,0.23967236467236466,1.4172268754198693e-06,33,1,0.38492063492063494
142,3542,1.052836320258072e-09,0.23967236467236466,5.305966524855879e-06,33,1,0.38492063492063494
273,3687,1.8438419899480378e-09,0.23967236467236466,1.3001639475762126e-06,33,1,0.38492063492063494
457,3884,2.6231989494697816e-09,0.23968659108446608,3.087291645476382e-06,34,1,0.38492063492063494
129,3528,1.1067581692917898e-09,0.23971504897595725,2.371631114770884e-06,36,1,0.38492063492063494
436,3860,1.902091813482584e-09,0.2397292804559487,2.342281825912508e-06,37,1,0.38492063492063494
287,3702,2.0385032089438115e-09,0.23974351362583862,4.355387266711919e-06,38,1,0.38492063492063494
199,3605,2.2796733656294094e-09,0.23975774848592804,5.99293631027873e-06,39,1,0.38492063492063494
320,3737,1.4387579220310145e-09,0.23975774848592804,7.624663993235481e-06,39,1,0.38492063492063494
314,3731,1.3393058933947944e-09,0.23977198503651803,5.132401171345741e-06,40,1,0.38492063492063494
117,3514,1.9209455322152143e-09,0.23978622327790974,4.629031680936958e-06,41,1,0.38492063492063494
173,3576,2.0825378798506486e-09,0.2398004632104044,6.543862209974508e-06,42,1,0.38492063492063494
230,3640,1.2278414669851236e-09,0.2398004632104044,4.745370901712782e-06,42,1,0.38492063492063494
474,3902,1.7737709239343261e-09,0.2398004632104044,8.624170715114602e-06,42,1,0.38492063492063494
498,3926,1.8065595535712616e-09,0.23981470483430337,6.600282341381388e-06,43,1,0.38492063492063494
369,3790,1.5856446452037729e-09,0.2398431931575196,6.429989589622584e-06,45,1,0.38492063492063494
93,3488,1.612905651554878e-09,0.2398716882499703,5.228537734526166e-06,47,1,0.38492063492063494
261,3672,2.466817586012709e-09,0.2398716882499703,2.112035801683015e-05,47,1,0.38492063492063494
502,3930,1.9458411692083187e-09,0.2398716882499703,2.0434797378149024e-05,47,1,0.38492063492063494
534,3966,2.395709180417768e-09,0.2398716882499703,9.833627390977704e-06,47,1,0.38492063492063494
378,3800,3.1619776805641226e-09,0.23990019011406843,8.995254390083108e-06,49,1,0.38492063492063494
382,3804,1.8161522430818446e-09,0.23990019011406843,6.857980351463101e-06,49,1,0.38492063492063494
402,3824,2.773827745470329e-09,0.23991444358623967,8.358421041246329e-06,50,1,0.38492063492063494
204,3611,2.5087638438728126e-09,0.24001426533523537,1.4713414335442164e-05,57,1,0.38492063492063494
415,3838,2.0015753125492727e-09,0.24007134363852556,2.0037491672930635e-05,61,1,0.38492063492063494
198,3604,4.486941459381634e-09,0.2402856292770009,6.802490673368898e-05,76,1,0.38492063492063494
145,3545,4.535937360367029e-09,0.24038576020954874,4.346068531524042e-05,83,1,0.38492063492063494
190,3596,5.741316092069212e-09,0.24042869901756475,5.1253069135853684e-05,86,1,0.38492063492063494
514,3942,7.829233960245075e-10,0.2392321820013034,0.0,2,2,0.1443442054129077
178,3582,6.318539655035129e-10,0.23924635620334161,0.0,3,2,0.1443442054129077
99,3494,6.359618928799391e-10,0.2392605320850862,1.0633029649916904e-07,4,2,0.1443442054129077
360,3781,6.348043220794633e-10,0.2392605320850862,1.7526971950412477e-08,4,2,0.1443442054129077
455,3882,6.369946409590219e-10,0.2392605320850862,1.0564869203443078e-07,4,2,0.1443442054129077
517,3946,6.348043220794633e-10,0.2392605320850862,1.7526971950412477e-08,4,2,0.1443442054129077
265,3678,6.405706439254224e-10,0.23927470964683575,2.8627387519007044e-07,5,2,0.1443442054129077
462,3890,6.426514833291281e-10,0.23927470964683575,1.6290346707244483e-07,5,2,0.1443442054129077
307,3724,6.47020576514166e-10,0.23928888888888888,2.4946723409420425e-07,6,2,0.1443442054129077
435,3859,1.0332771644781918e-09,0.23928888888888888,4.907552146115493e-07,6,2,0.1443442054129077
465,3893,6.480614198453962e-10,0.23928888888888888,2.630993233889695e-07,6,2,0.1443442054129077
194,3600,1.2112806739248083e-09,0.2393030698115444,6.441162191776586e-07,7,2,0.1443442054129077
411,3834,6.527290921631069e-10,0.2393030698115444,6.772669817808378e-08,7,2,0.1443442054129077
513,3941,6.685192126320664e-10,0.2393030698115444,7.770290898016199e-07,7,2,0.1443442054129077
169,3572,6.574862323987147e-10,0.23931725241510104,0.0,8,2,0.1443442054129077
335,3754,6.597335618163205e-10,0.23931725241510104,3.2415603501925743e-07,8,2,0.1443442054129077
420,3843,6.60524986762468e-10,0.23931725241510104,2.2848797978992265e-07,8,2,0.1443442054129077
486,3914,6.83532992099843e-10,0.23931725241510104,8.203109733124996e-07,8,2,0.1443442054129077
541,3973,6.584148681651982e-10,0.23931725241510104,4.3622685743248834e-08,8,2,0.1443442054129077
110,3507,6.624788232178906e-10,0.23933143669985776,5.912431871272475e-07,9,2,0.1443442054129077
260,3671,6.595195417320061e-10,0.23933143669985776,8.721129126326075e-07,9,2,0.1443442054129077
528,3958,6.628695893504537e-10,0.23933143669985776,6.656469013873319e-07,9,2,0.1443442054129077
140,3539,6.647828290721447e-10,0.23934562266611345,1.482635768905309e-06,10,2,0.1443442054129077
179,3583,6.699747215796168e-10,0.23934562266611345,1.1582863516003515e-06,10,2,0.1443442054129077
207,3614,6.688022885921531e-10,0.23934562266611345,5.134030720535343e-07,10,2,0.1443442054129077
222,3631,6.672698760104361e-10,0.23934562266611345,2.0964784679031165e-07,10,2,0.1443442054129077
347,3767,6.673781352908724e-10,0.23934562266611345,1.0654938364854918e-06,10,2,0.1443442054129077
350,3770,6.903232650452994e-10,0.23934562266611345,1.0378888556635923e-06,10,2,0.1443442054129077
357,3777,6.700254119828553e-10,0.23934562266611345,3.4094080030976506e-07,10,2,0.1443442054129077
451,3878,6.681317989637667e-10,0.23934562266611345,5.039416394486012e-07,10,2,0.1443442054129077
118,3515,6.783566677613966e-10,0.23935981031416717,1.0171530315252887e-06,11,2,0.1443442054129077
257,3668,6.756027420988196e-10,0.23935981031416717,9.437600280991335e-09,11,2,0.1443442054129077
214,3622,6.781896603395247e-10,0.239373999644318,4.3276265891664833e-07,12,2,0.1443442054129077
343,3763,6.774502923142646e-10,0.239373999644318,1.2008454347722504e-06,12,2,0.1443442054129077
363,3784,6.900416113790627e-10,0.239373999644318,1.1310470834637034e-06,12,2,0.1443442054129077
89,3483,6.802802907484661e-10,0.23938819065686506,1.5777328697453499e-06,13,2,0.1443442054129077
221,3630,6.851572914832774e-10,0.23938819065686506,8.292819607233043e-08,13,2,0.1443442054129077
467,3895,6.87342397921866e-10,0.23938819065686506,1.7107630294492824e-06,13,2,0.1443442054129077
34,3561,2.282415105334498e-08,0.27762117566173944,0.0013256456671980638,14,2,0.1443442054129077
396,3818,6.889208388231361e-10,0.23940238335210767,6.501869930092011e-07,14,2,0.1443442054129077
401,3823,6.859514901853135e-10,0.23940238335210767,2.6425287596011155e-06,14,2,0.1443442054129077
509,3937,6.910271841173765e-10,0.23940238335210767,1.098693675651545e-06,14,2,0.1443442054129077
65,3459,6.93956663815259e-10,0.23941657773034508,2.194726542430047e-06,15,2,0.1443442054129077
133,3532,6.935472597179994e-10,0.23941657773034508,1.7880933030215244e-06,15,2,0.1443442054129077
309,3726,1.0838021537141623e-09,0.23941657773034508,9.77286199872305e-07,15,2,0.1443442054129077
371,3792,6.906067740049431e-10,0.23941657773034508,9.817994059009605e-07,15,2,0.1443442054129077
431,3855,6.921068451768882e-10,0.23941657773034508,1.409789244040137e-06,15,2,0.1443442054129077
544,3976,6.937976369457605e-10,0.23941657773034508,3.0571922905482783e-07,15,2,0.1443442054129077
126,3524,6.952993215051189e-10,0.23943077379187666,1.481042407818908e-06,16,2,0.1443442054129077
213,3620,6.980463502502105e-10,0.23943077379187666,6.804435275196951e-07,16,2,0.1443442054129077
161,3564,7.04946402545929e-10,0.2394449715370019,2.1813378833012596e-06,17,2,0.1443442054129077
196,3602,7.028998269993468e-10,0.2394449715370019,1.7158795390057443e-06,17,2,0.1443442054129077
236,3646,7.035670169450466e-10,0.2394449715370019,3.94674229322386e-07,17,2,0.1443442054129077
80,3474,7.363321644531975e-10,0.2394591709660203,1.8091057523484394e-06,18,2,0.1443442054129077
235,3645,7.337202069350454e-10,0.2394591709660203,2.930227807762911e-06,18,2,0.1443442054129077
454,3881,7.066071809897197e-10,0.2394591709660203,2.547266534802334e-06,18,2,0.1443442054129077
475,3903,7.06728011148998e-10,0.2394591709660203,1.1058563551789978e-06,18,2,0.1443442054129077
540,3972,7.138107413790377e-10,0.2394591709660203,3.8187610113470187e-07,18,2,0.1443442054129077
98,3493,7.152120178500156e-10,0.23947337207923142,5.25880572740395e-07,19,2,0.1443442054129077
136,3535,7.112976246908732e-10,0.23947337207923142,2.695565553763184e-06,19,2,0.1443442054129077
186,3591,7.189618578467678e-10,0.23947337207923142,4.809739496192983e-07,19,2,0.1443442054129077
205,3612,8.735110023154404e-10,0.23947337207923142,5.962774591443798e-06,19,2,0.1443442054129077
215,3623,7.13436929600016e-10,0.23947337207923142,7.347405602500898e-07,19,2,0.1443442054129077
333,3752,8.734237632759135e-10,0.23947337207923142,1.4628764391929892e-06,19,2,0.1443442054129077
441,3866,7.120195255248362e-10,0.23947337207923142,1.4434094660057986e-06,19,2,0.1443442054129077
64,3458,7.184148210185618e-10,0.23948757487693495,9.224948226240145e-07,20,2,0.1443442054129077
113,3510,7.211471627282606e-10,0.23948757487693495,1.6242935703379789e-06,20,2,0.1443442054129077
154,3555,7.505534286341328e-10,0.23948757487693495,4.582201090281436e-06,20,2,0.1443442054129077
103,3499,7.237063750414089e-10,0.2395017793594306,3.0276626893507664e-06,21,2,0.1443442054129077
153,3554,8.84975650793411e-10,0.2395017793594306,2.6002198457355355e-06,21,2,0.1443442054129077
195,3601,7.482713275812607e-10,0.2395017793594306,2.6680136849774974e-06,21,2,0.1443442054129077
238,3648,7.198880970665558e-10,0.2395017793594306,2.5641086552524526e-06,21,2,0.1443442054129077
341,3761,7.267024704742966e-10,0.2395017793594306,1.0461129300311923e-06,21,2,0.1443442054129077
365,3786,7.258851868943688e-10,0.2395017793594306,1.8829125236374078e-06,21,2,0.1443442054129077
381,3803,8.79996478025266e-10,0.2395017793594306,4.748224029184155e-06,21,2,0.1443442054129077
468,3896,7.227666446147596e-10,0.2395017793594306,1.4128468050658914e-06,21,2,0.1443442054129077
51,3443,7.320434578277057e-10,0.23951598552701822,3.575816063473659e-06,22,2,0.1443442054129077
112,3509,7.313299219968548e-10,0.23951598552701822,8.161573245953487e-07,22,2,0.1443442054129077
114,3511,7.367526518753718e-10,0.23951598552701822,7.885085074132448e-06,22,2,0.1443442054129077
224,3634,7.313833083542426e-10,0.23951598552701822,8.191545248135912e-07,22,2,0.1443442054129077
481,3909,7.355697140415961e-10,0.23951598552701822,3.031414803104831e-06,22,2,0.1443442054129077
487,3915,7.582132901777332e-10,0.23951598552701822,1.9704317899426306e-06,22,2,0.1443442054129077
503,3931,7.330541003525653e-10,0.23951598552701822,5.183439665090059e-06,22,2,0.1443442054129077
135,3534,7.364152866841398e-10,0.23953019337999762,4.211942672956404e-06,23,2,0.1443442054129077
304,3719,7.342046819301359e-10,0.23953019337999762,4.3464861158382835e-06,23,2,0.1443442054129077
348,3768,7.33915076386479e-10,0.23953019337999762,3.197657123950353e-06,23,2,0.1443442054129077
69,3463,1.1294594650804583e-09,0.2395444029186688,2.314740252740422e-06,24,2,0.1443442054129077
233,3643,7.386649916020146e-10,0.2395444029186688,1.9353352704014404e-06,24,2,0.1443442054129077
499,3927,8.951500327978372e-10,0.2395444029186688,6.672820551574322e-06,24,2,0.1443442054129077
526,3956,7.41824123163249e-10,0.2395444029186688,4.766767729260224e-06,24,2,0.1443442054129077
291,3706,7.493462065540549e-10,0.23955861414333174,2.1252708888996393e-06,25,2,0.1443442054129077
537,3969,7.457790039050149e-10,0.23955861414333174,1.1814634115400997e-06,25,2,0.1443442054129077
72,3466,7.516092485077586e-10,0.23957282705428656,5.115551406917498e-06,26,2,0.1443442054129077
166,3569,7.560718061468147e-10,0.23957282705428656,1.0167718315110513e-06,26,2,0.1443442054129077
276,3690,7.467655021332178e-10,0.23957282705428656,9.074272416955864e-06,26,2,0.1443442054129077
299,3714,7.549812092667809e-10,0.23957282705428656,2.817590246319201e-06,26,2,0.1443442054129077
399,3821,7.491823166617319e-10,0.23957282705428656,7.43514952350681e-06,26,2,0.1443442054129077
445,3870,7.528239938744433e-10,0.23957282705428656,4.119911439312484e-06,26,2,0.1443442054129077
303,3718,7.571439372726581e-10,0.2395870416518334,1.5019393893079444e-06,27,2,0.1443442054129077
403,3825,9.105407470152358e-10,0.2395870416518334,1.0275405541924268e-05,27,2,0.1443442054129077
66,3460,7.59872646937023e-10,0.23960125793627246,5.406459307267185e-06,28,2,0.1443442054129077
75,3469,9.462450007712673e-10,0.23960125793627246,4.181292134757801e-06,28,2,0.1443442054129077
74,3468,7.635288091812449e-10,0.2396154759079041,7.894786532285654e-06,29,2,0.1443442054129077
296,3711,7.636448662947442e-10,0.2396154759079041,2.9425088493594016e-06,29,2,0.1443442054129077
344,3764,7.672478339382873e-10,0.2396154759079041,9.577836023676121e-06,29,2,0.1443442054129077
92,3486,7.742910792973483e-10,0.23962969556702865,2.3462318571213636e-06,30,2,0.1443442054129077
321,3738,9.304695725244904e-10,0.23962969556702865,7.405457441936071e-06,30,2,0.1443442054129077
400,3822,7.719825860929269e-10,0.23962969556702865,2.9409761327986556e-06,30,2,0.1443442054129077
70,3464,8.048980873457643e-10,0.2396439169139466,8.408720774769229e-06,31,2,0.1443442054129077
361,3782,7.793228341820454e-10,0.2396581399489584,8.200993763220727e-06,32,2,0.1443442054129077
404,3826,7.836641792936375e-10,0.2396581399489584,4.271327517365138e-06,32,2,0.1443442054129077
410,3833,7.816030964135205e-10,0.2396581399489584,3.123640006306944e-06,32,2,0.1443442054129077
444,3869,8.131704290218821e-10,0.2396581399489584,8.687118406831242e-06,32,2,0.1443442054129077
518,3947,7.817195987775619e-10,0.2396581399489584,4.959565925730854e-06,32,2,0.1443442054129077
210,3617,1.0034646826522414e-09,0.23967236467236466,1.1965152658218187e-05,33,2,0.1443442054129077
472,3900,7.902158301970185e-10,0.23968659108446608,6.7181013966334965e-06,34,2,0.1443442054129077
516,3945,9.49193300167063e-10,0.23968659108446608,8.790989378257524e-06,34,2,0.1443442054129077
130,3529,7.981955356888548e-10,0.23970081918556335,9.288181864653828e-06,35,2,0.1443442054129077
165,3568,8.000559768865736e-10,0.23970081918556335,1.1598089243427103e-05,35,2,0.1443442054129077
373,3794,8.000831229152004e-10,0.23970081918556335,6.123555406558976e-06,35,2,0.1443442054129077
388,3810,7.941933956193667e-10,0.23970081918556335,6.547173677273749e-06,35,2,0.1443442054129077
521,3951,7.981413128172991e-10,0.23970081918556335,3.549791637245822e-06,35,2,0.1443442054129077
407,3829,8.06560187825199e-10,0.2397292804559487,1.3516782363195327e-05,37,2,0.1443442054129077
156,3558,8.135945096760771e-10,0.23974351362583862,9.223667700323765e-06,38,2,0.1443442054129077
496,3924,8.288841424972902e-10,0.23978622327790974,5.8075826479411836e-06,41,2,0.1443442054129077
267,3680,1.029072270330861e-09,0.23981470483430337,2.2716530295545297e-05,43,2,0.1443442054129077
338,3758,8.420461212794107e-10,0.23982894814990793,1.7422482795100628e-05,44,2,0.1443442054129077
478,3906,8.414701186552717e-10,0.23982894814990793,1.4216873048631228e-05,44,2,0.1443442054129077
187,3593,8.585932166657631e-10,0.2398716882499703,1.667678517599069e-05,47,2,0.1443442054129077
109,3506,8.580485256235843e-10,0.23988593833541258,1.8594368664625993e-05,48,2,0.1443442054129077
180,3584,8.635993398562498e-10,0.23990019011406843,2.3901915978818853e-05,49,2,0.1443442054129077
372,3793,8.675304103728243e-10,0.23990019011406843,1.982083969293222e-05,49,2,0.1443442054129077
53,3445,6.504721157511762e-10,0.2393030698115444,0.0,7,3,0.7485380116959064
446,3871,6.550374546607426e-10,0.23931725241510104,8.763485975206239e-09,8,3,0.7485380116959064
433,3857,6.686144179576156e-10,0.23935981031416717,2.0591127885799276e-08,11,3,0.7485380116959064
141,3541,6.730928066429322e-10,0.239373999644318,5.126332879902113e-08,12,3,0.7485380116959064
246,3657,6.773602337230365e-10,0.23938819065686506,1.3886141867985887e-07,13,3,0.7485380116959064
397,3819,6.774751681230564e-10,0.23938819065686506,1.5589404013936227e-07,13,3,0.7485380116959064
464,3892,6.776267258120343e-10,0.23938819065686506,7.210980301276929e-08,13,3,0.7485380116959064
164,3567,6.821030623917301e-10,0.23940238335210767,9.912612543330409e-08,14,3,0.7485380116959064
189,3595,6.82043097712822e-10,0.23940238335210767,1.1027965303811201e-07,14,3,0.7485380116959064
448,3874,6.821042573212665e-10,0.23940238335210767,8.423568943440664e-08,14,3,0.7485380116959064
322,3739,6.86400694083058e-10,0.23941657773034508,2.2088989445547524e-07,15,3,0.7485380116959064
484,3912,6.865806079869523e-10,0.23941657773034508,1.1583735098136245e-07,15,3,0.7485380116959064
489,3917,6.863421277722635e-10,0.23941657773034508,2.4031868585645107e-07,15,3,0.7485380116959064
79,3473,6.952642596347963e-10,0.2394449715370019,3.4023127797983776e-07,17,3,0.7485380116959064
443,3868,6.996790467724388e-10,0.2394591709660203,4.442746927658965e-07,18,3,0.7485380116959064
308,3725,7.039756971753535e-10,0.23947337207923142,6.345883965274588e-07,19,3,0.7485380116959064
325,3743,7.039756971753535e-10,0.23947337207923142,6.345883965274588e-07,19,3,0.7485380116959064
139,3538,7.081963031813337e-10,0.23948757487693495,1.7387876294034449e-06,20,3,0.7485380116959064
219,3628,9.255468570879221e-10,0.23953019337999762,5.26316957243222e-06,23,3,0.7485380116959064
385,3807,6.254495967309753e-10,0.2392321820013034,0.0,2,4,0.22415795586527293
430,3854,6.275581422916539e-10,0.2392321820013034,0.0,2,4,0.22415795586527293
452,3879,6.275581422916539e-10,0.2392321820013034,0.0,2,4,0.22415795586527293
284,3699,6.298974608952891e-10,0.23924635620334161,0.0,3,4,0.22415795586527293
242,3653,6.362419727181588e-10,0.2392605320850862,0.0,4,4,0.22415795586527293
482,3910,6.350948226148493e-10,0.2392605320850862,0.0,4,4,0.22415795586527293
522,3952,6.343834669363497e-10,0.2392605320850862,2.044813394214789e-08,4,4,0.22415795586527293
533,3965,6.349711895107123e-10,0.2392605320850862,0.0,4,4,0.22415795586527293
366,3787,6.38298508291763e-10,0.23927470964683575,7.156846879751761e-08,5,4,0.22415795586527293
421,3844,6.388291625101108e-10,0.23927470964683575,0.0,5,4,0.22415795586527293
116,3513,6.429859004749017e-10,0.23928888888888888,9.201660273966552e-08,6,4,0.22415795586527293
223,3632,6.45784336124562e-10,0.23928888888888888,3.373942100454402e-07,6,4,0.22415795586527293
331,3749,6.447671611509482e-10,0.23928888888888888,2.4537760730577472e-08,6,4,0.22415795586527293
332,3751,6.425746708956287e-10,0.23928888888888888,6.134440182644368e-08,6,4,0.22415795586527293
425,3848,6.452057987344811e-10,0.23928888888888888,2.4537760730577472e-08,6,4,0.22415795586527293
301,3716,6.475193409874932e-10,0.2393030698115444,0.0,7,4,0.22415795586527293
471,3899,6.50323600180955e-10,0.2393030698115444,0.0,7,4,0.22415795586527293
495,3923,6.489513071199989e-10,0.2393030698115444,1.1655436347024297e-07,7,4,0.22415795586527293
237,3647,6.538959772118634e-10,0.23931725241510104,7.361328219173241e-08,8,4,0.22415795586527293
368,3789,6.530373550824571e-10,0.23931725241510104,4.94844841399979e-07,8,4,0.22415795586527293
504,3932,6.517347509444692e-10,0.23931725241510104,6.952365540330283e-08,8,4,0.22415795586527293
48,3439,6.558630568782689e-10,0.23933143669985776,3.1490126270907745e-07,9,4,0.22415795586527293
305,3720,6.620302775587649e-10,0.23934562266611345,9.344797211561586e-07,10,4,0.22415795586527293
228,3638,6.664731830055052e-10,0.23935981031416717,6.338921522065846e-07,11,4,0.22415795586527293
209,3616,6.706586747806322e-10,0.239373999644318,9.590174818867362e-07,12,4,0.22415795586527293
263,3675,6.823019198995367e-10,0.23940238335210767,1.3437345161982896e-07,14,4,0.22415795586527293
377,3799,6.94645364032911e-10,0.23940238335210767,2.2165777193288316e-06,14,4,0.22415795586527293
82,3476,6.870144370636181e-10,0.23941657773034508,8.265764912768245e-07,15,4,0.22415795586527293
286,3701,6.86389123496965e-10,0.23941657773034508,6.937759730371606e-07,15,4,0.22415795586527293
293,3708,6.889367565959959e-10,0.23941657773034508,3.8649220198345465e-08,15,4,0.22415795586527293
543,3975,6.889638978019056e-10,0.23941657773034508,3.8649220198345465e-08,15,4,0.22415795586527293
71,3465,6.934420686812199e-10,0.23943077379187666,6.853495442148468e-08,16,4,0.22415795586527293
175,3579,6.934420686812199e-10,0.23943077379187666,6.853495442148468e-08,16,4,0.22415795586527293
121,3519,6.988605041627184e-10,0.2394449715370019,6.247241976479074e-07,17,4,0.22415795586527293
168,3571,6.973599548928994e-10,0.2394449715370019,6.761366487024505e-07,17,4,0.22415795586527293
337,3757,6.977073426398459e-10,0.2394449715370019,2.554893218925511e-07,17,4,0.22415795586527293
414,3837,6.99273220986034e-10,0.2394449715370019,4.672735662933686e-07,17,4,0.22415795586527293
354,3774,7.018703390656548e-10,0.2394591709660203,7.257964025619525e-07,18,4,0.22415795586527293
527,3957,8.944873840184913e-10,0.2394591709660203,9.507258759255795e-07,18,4,0.22415795586527293
339,3759,7.088538134720604e-10,0.23947337207923142,1.6164586938420798e-06,19,4,0.22415795586527293
413,3836,7.227098616145781e-10,0.23951598552701822,4.563911143503111e-06,22,4,0.22415795586527293
490,3918,9.521363290773658e-10,0.2396439169139466,2.0656704908357807e-05,31,4,0.22415795586527293
184,3589,7.854626912448262e-10,0.2392321820013034,0.0,2,5,0.15680794907623039
315,3732,6.271916455073868e-10,0.2392321820013034,0.0,2,5,0.15680794907623039
386,3808,6.267219080886914e-10,0.2392321820013034,0.0,2,5,0.15680794907623039
9,865,1.9992370143312739e-10,0.23234938719143794,0.0,3,5,0.15680794907623039
10,868,1.9992370143312739e-10,0.23234938719143794,0.0,3,5,0.15680794907623039
73,3467,8.327799568797649e-10,0.23924635620334161,0.0,3,5,0.15680794907623039
